,_batch_annotation,_labels_annotation,_ref_subsample,_dataset,n_counts,subsampled_labels,_scvi_batch,_scvi_labels,popv_knn_on_scvi_prediction,popv_knn_on_scvi_prediction_probabilities,popv_scanvi_prediction,popv_scanvi_prediction_probabilities,popv_svm_prediction,popv_svm_prediction_probabilities,popv_rf_prediction,popv_rf_prediction_probabilities,popv_celltypist_prediction,popv_celltypist_prediction_probabilities,popv_majority_vote_prediction,popv_majority_vote_score,popv_prediction,popv_prediction_score,popv_prediction_depth,popv_prediction_onclass_relative_depth,popv_parent,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D29.5_67,unknown_query,unknown,False,query,7538.0,unknown,4,14,pancreatic PP cell,0.4,pancreatic PP cell,0.9997867,pancreatic A cell,0.9335249344590679,pancreatic A cell,0.59,pancreatic A cell,0.319293751169521,pancreatic A cell,3,pancreatic A cell,3,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.663421274161657}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.686988884927704}, {""gene_id"": ""ASCTB-TEMP:kctd12"", ""gene_label"": ""KCTD12"", ""ensembl_id"": ""KCTD12"", ""mean_gene_expr_value"": 2.4056703440532408}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.061774994281898}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.4143210748395}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 5.356862216320677}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.3258150295392324}, {""gene_id"": ""ASCTB-TEMP:tmem176a"", ""gene_label"": ""TMEM176A"", ""ensembl_id"": ""TMEM176A"", ""mean_gene_expr_value"": 2.0538571257837184}, {""gene_id"": ""ASCTB-TEMP:tmem176b"", ""gene_label"": ""TMEM176B"", ""ensembl_id"": ""TMEM176B"", ""mean_gene_expr_value"": 3.4393186758181966}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.257754027473828}]"
D29.5_68,unknown_query,unknown,False,query,58414.0,unknown,4,14,pancreatic A cell,1.0,pancreatic A cell,0.9643811,pancreatic A cell,0.9083201441495934,pancreatic A cell,0.77,pancreatic A cell,0.9955494620340576,pancreatic A cell,5,pancreatic A cell,5,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.663421274161657}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.686988884927704}, {""gene_id"": ""ASCTB-TEMP:kctd12"", ""gene_label"": ""KCTD12"", ""ensembl_id"": ""KCTD12"", ""mean_gene_expr_value"": 2.4056703440532408}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.061774994281898}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.4143210748395}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 5.356862216320677}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.3258150295392324}, {""gene_id"": ""ASCTB-TEMP:tmem176a"", ""gene_label"": ""TMEM176A"", ""ensembl_id"": ""TMEM176A"", ""mean_gene_expr_value"": 2.0538571257837184}, {""gene_id"": ""ASCTB-TEMP:tmem176b"", ""gene_label"": ""TMEM176B"", ""ensembl_id"": ""TMEM176B"", ""mean_gene_expr_value"": 3.4393186758181966}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.257754027473828}]"
D29.5_69,unknown_query,unknown,False,query,14936.0,unknown,4,14,type B pancreatic cell,0.8666666666666667,type B pancreatic cell,0.9976253,type B pancreatic cell,0.9561067373256172,type B pancreatic cell,0.43,type B pancreatic cell,0.9999937901635589,type B pancreatic cell,5,type B pancreatic cell,5,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 4.0494967946573555}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.608749754280421}, {""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 2.896432856556103}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 3.185184941481795}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.037010100170553}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8938767801718797}, {""gene_id"": ""ASCTB-TEMP:iapp"", ""gene_label"": ""IAPP"", ""ensembl_id"": ""IAPP"", ""mean_gene_expr_value"": 5.2940526172947235}, {""gene_id"": ""ASCTB-TEMP:mafa"", ""gene_label"": ""MAFA"", ""ensembl_id"": ""MAFA"", ""mean_gene_expr_value"": 2.646156205102854}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.894781765281646}, {""gene_id"": ""ASCTB-TEMP:pfkfb2"", ""gene_label"": ""PFKFB2"", ""ensembl_id"": ""PFKFB2"", ""mean_gene_expr_value"": 2.3941249378549947}]"
D29.5_70,unknown_query,unknown,False,query,13135.0,unknown,4,14,type B pancreatic cell,0.8666666666666667,type B pancreatic cell,0.99952483,type B pancreatic cell,0.9436153050321703,type B pancreatic cell,0.47,type B pancreatic cell,0.9998519002998122,type B pancreatic cell,5,type B pancreatic cell,5,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 4.0494967946573555}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.608749754280421}, {""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 2.896432856556103}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 3.185184941481795}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.037010100170553}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8938767801718797}, {""gene_id"": ""ASCTB-TEMP:iapp"", ""gene_label"": ""IAPP"", ""ensembl_id"": ""IAPP"", ""mean_gene_expr_value"": 5.2940526172947235}, {""gene_id"": ""ASCTB-TEMP:mafa"", ""gene_label"": ""MAFA"", ""ensembl_id"": ""MAFA"", ""mean_gene_expr_value"": 2.646156205102854}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.894781765281646}, {""gene_id"": ""ASCTB-TEMP:pfkfb2"", ""gene_label"": ""PFKFB2"", ""ensembl_id"": ""PFKFB2"", ""mean_gene_expr_value"": 2.3941249378549947}]"
D29.5_71,unknown_query,unknown,False,query,33856.0,unknown,4,14,pancreatic A cell,1.0,pancreatic A cell,0.8110274,pancreatic A cell,0.8993766081779222,pancreatic A cell,0.81,pancreatic A cell,0.9922597666728912,pancreatic A cell,5,pancreatic A cell,5,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.663421274161657}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.686988884927704}, {""gene_id"": ""ASCTB-TEMP:kctd12"", ""gene_label"": ""KCTD12"", ""ensembl_id"": ""KCTD12"", ""mean_gene_expr_value"": 2.4056703440532408}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.061774994281898}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.4143210748395}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 5.356862216320677}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.3258150295392324}, {""gene_id"": ""ASCTB-TEMP:tmem176a"", ""gene_label"": ""TMEM176A"", ""ensembl_id"": ""TMEM176A"", ""mean_gene_expr_value"": 2.0538571257837184}, {""gene_id"": ""ASCTB-TEMP:tmem176b"", ""gene_label"": ""TMEM176B"", ""ensembl_id"": ""TMEM176B"", ""mean_gene_expr_value"": 3.4393186758181966}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.257754027473828}]"
D29.5_73,unknown_query,unknown,False,query,8057.0,unknown,4,14,pancreatic acinar cell,0.6,pancreatic acinar cell,0.98461145,pancreatic acinar cell,0.9292122402823825,pancreatic acinar cell,0.31,pancreatic acinar cell,0.3934808205233493,pancreatic acinar cell,5,pancreatic acinar cell,5,6,nan,pancreatic acinar cell,pancreatic acinar cell,pancreas,UBERON:0001264,PV:0000224,pancreatic acinar cell,CL:0002064,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:reg1a"", ""gene_label"": ""REG1A"", ""ensembl_id"": ""REG1A"", ""mean_gene_expr_value"": 7.653719161823199}, {""gene_id"": ""ASCTB-TEMP:cpa2"", ""gene_label"": ""CPA2"", ""ensembl_id"": ""CPA2"", ""mean_gene_expr_value"": 3.3639499882713864}, {""gene_id"": ""ASCTB-TEMP:spink1"", ""gene_label"": ""SPINK1"", ""ensembl_id"": ""SPINK1"", ""mean_gene_expr_value"": 5.685835754443031}, {""gene_id"": ""ASCTB-TEMP:reg1b"", ""gene_label"": ""REG1B"", ""ensembl_id"": ""REG1B"", ""mean_gene_expr_value"": 5.799618343734336}, {""gene_id"": ""ASCTB-TEMP:cpa1"", ""gene_label"": ""CPA1"", ""ensembl_id"": ""CPA1"", ""mean_gene_expr_value"": 6.114412693338134}, {""gene_id"": ""ASCTB-TEMP:ctrb2"", ""gene_label"": ""CTRB2"", ""ensembl_id"": ""CTRB2"", ""mean_gene_expr_value"": 6.376442496605622}, {""gene_id"": ""ASCTB-TEMP:cd24"", ""gene_label"": ""CD24"", ""ensembl_id"": ""CD24"", ""mean_gene_expr_value"": 4.977728068128068}, {""gene_id"": ""ASCTB-TEMP:cel"", ""gene_label"": ""CEL"", ""ensembl_id"": ""CEL"", ""mean_gene_expr_value"": 4.9552359176510965}, {""gene_id"": ""ASCTB-TEMP:serpina3"", ""gene_label"": ""SERPINA3"", ""ensembl_id"": ""SERPINA3"", ""mean_gene_expr_value"": 3.6319623325022077}, {""gene_id"": ""ASCTB-TEMP:cela3a"", ""gene_label"": ""CELA3A"", ""ensembl_id"": ""CELA3A"", ""mean_gene_expr_value"": 4.7785717174518405}]"
D29.5_75,unknown_query,unknown,False,query,33539.0,unknown,4,14,pancreatic A cell,0.9333333333333333,type B pancreatic cell,0.5459981,pancreatic A cell,0.906926704408491,pancreatic A cell,0.74,pancreatic A cell,0.9906387319755369,pancreatic A cell,4,pancreatic A cell,4,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.663421274161657}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.686988884927704}, {""gene_id"": ""ASCTB-TEMP:kctd12"", ""gene_label"": ""KCTD12"", ""ensembl_id"": ""KCTD12"", ""mean_gene_expr_value"": 2.4056703440532408}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.061774994281898}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.4143210748395}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 5.356862216320677}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.3258150295392324}, {""gene_id"": ""ASCTB-TEMP:tmem176a"", ""gene_label"": ""TMEM176A"", ""ensembl_id"": ""TMEM176A"", ""mean_gene_expr_value"": 2.0538571257837184}, {""gene_id"": ""ASCTB-TEMP:tmem176b"", ""gene_label"": ""TMEM176B"", ""ensembl_id"": ""TMEM176B"", ""mean_gene_expr_value"": 3.4393186758181966}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.257754027473828}]"
D29.5_76,unknown_query,unknown,False,query,3759.0,unknown,4,14,pancreatic A cell,0.7333333333333333,pancreatic PP cell,0.9997607,pancreatic A cell,0.44713291016827383,pancreatic A cell,0.31,type B pancreatic cell,0.37630986512691095,pancreatic A cell,3,pancreatic A cell,3,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.663421274161657}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.686988884927704}, {""gene_id"": ""ASCTB-TEMP:kctd12"", ""gene_label"": ""KCTD12"", ""ensembl_id"": ""KCTD12"", ""mean_gene_expr_value"": 2.4056703440532408}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.061774994281898}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.4143210748395}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 5.356862216320677}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.3258150295392324}, {""gene_id"": ""ASCTB-TEMP:tmem176a"", ""gene_label"": ""TMEM176A"", ""ensembl_id"": ""TMEM176A"", ""mean_gene_expr_value"": 2.0538571257837184}, {""gene_id"": ""ASCTB-TEMP:tmem176b"", ""gene_label"": ""TMEM176B"", ""ensembl_id"": ""TMEM176B"", ""mean_gene_expr_value"": 3.4393186758181966}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.257754027473828}]"
D29.5_77,unknown_query,unknown,False,query,7947.0,unknown,4,14,type B pancreatic cell,0.4666666666666667,pancreatic PP cell,0.99951744,pancreatic PP cell,0.5737558528654079,type B pancreatic cell,0.3,pancreatic PP cell,0.6526371442852491,pancreatic PP cell,3,pancreatic PP cell,3,5,nan,pancreatic PP cell,pancreatic PP cell,pancreas,UBERON:0001264,PV:0000223,pancreatic PP cell,CL:0002275,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:ppy"", ""gene_label"": ""PPY"", ""ensembl_id"": ""PPY"", ""mean_gene_expr_value"": 6.293533155745921}, {""gene_id"": ""ASCTB-TEMP:abcc9"", ""gene_label"": ""ABCC9"", ""ensembl_id"": ""ABCC9"", ""mean_gene_expr_value"": 2.14133338702215}, {""gene_id"": ""ASCTB-TEMP:gad2"", ""gene_label"": ""GAD2"", ""ensembl_id"": ""GAD2"", ""mean_gene_expr_value"": 3.1125607830769892}, {""gene_id"": ""ASCTB-TEMP:meis2"", ""gene_label"": ""MEIS2"", ""ensembl_id"": ""MEIS2"", ""mean_gene_expr_value"": 2.696370283974173}, {""gene_id"": ""ASCTB-TEMP:aqp3"", ""gene_label"": ""AQP3"", ""ensembl_id"": ""AQP3"", ""mean_gene_expr_value"": 2.2420500370948884}, {""gene_id"": ""ASCTB-TEMP:thsd7a"", ""gene_label"": ""THSD7A"", ""ensembl_id"": ""THSD7A"", ""mean_gene_expr_value"": 1.4545752124434588}, {""gene_id"": ""ASCTB-TEMP:malat1"", ""gene_label"": ""MALAT1"", ""ensembl_id"": ""MALAT1"", ""mean_gene_expr_value"": 7.166490423276182}, {""gene_id"": ""ASCTB-TEMP:egr1"", ""gene_label"": ""EGR1"", ""ensembl_id"": ""EGR1"", ""mean_gene_expr_value"": 2.8125027271552256}, {""gene_id"": ""ASCTB-TEMP:map1b"", ""gene_label"": ""MAP1B"", ""ensembl_id"": ""MAP1B"", ""mean_gene_expr_value"": 3.2295912500650927}, {""gene_id"": ""ASCTB-TEMP:mir7-3hg"", ""gene_label"": ""MIR7-3HG"", ""ensembl_id"": ""MIR7-3HG"", ""mean_gene_expr_value"": 2.3535356573176234}]"
D29.5_78,unknown_query,unknown,False,query,58394.0,unknown,4,14,pancreatic acinar cell,0.9333333333333333,pancreatic acinar cell,0.9996792,pancreatic acinar cell,0.9612632462456199,pancreatic acinar cell,0.47,pancreatic acinar cell,0.9947590485185093,pancreatic acinar cell,5,pancreatic acinar cell,5,6,nan,pancreatic acinar cell,pancreatic acinar cell,pancreas,UBERON:0001264,PV:0000224,pancreatic acinar cell,CL:0002064,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:reg1a"", ""gene_label"": ""REG1A"", ""ensembl_id"": ""REG1A"", ""mean_gene_expr_value"": 7.653719161823199}, {""gene_id"": ""ASCTB-TEMP:cpa2"", ""gene_label"": ""CPA2"", ""ensembl_id"": ""CPA2"", ""mean_gene_expr_value"": 3.3639499882713864}, {""gene_id"": ""ASCTB-TEMP:spink1"", ""gene_label"": ""SPINK1"", ""ensembl_id"": ""SPINK1"", ""mean_gene_expr_value"": 5.685835754443031}, {""gene_id"": ""ASCTB-TEMP:reg1b"", ""gene_label"": ""REG1B"", ""ensembl_id"": ""REG1B"", ""mean_gene_expr_value"": 5.799618343734336}, {""gene_id"": ""ASCTB-TEMP:cpa1"", ""gene_label"": ""CPA1"", ""ensembl_id"": ""CPA1"", ""mean_gene_expr_value"": 6.114412693338134}, {""gene_id"": ""ASCTB-TEMP:ctrb2"", ""gene_label"": ""CTRB2"", ""ensembl_id"": ""CTRB2"", ""mean_gene_expr_value"": 6.376442496605622}, {""gene_id"": ""ASCTB-TEMP:cd24"", ""gene_label"": ""CD24"", ""ensembl_id"": ""CD24"", ""mean_gene_expr_value"": 4.977728068128068}, {""gene_id"": ""ASCTB-TEMP:cel"", ""gene_label"": ""CEL"", ""ensembl_id"": ""CEL"", ""mean_gene_expr_value"": 4.9552359176510965}, {""gene_id"": ""ASCTB-TEMP:serpina3"", ""gene_label"": ""SERPINA3"", ""ensembl_id"": ""SERPINA3"", ""mean_gene_expr_value"": 3.6319623325022077}, {""gene_id"": ""ASCTB-TEMP:cela3a"", ""gene_label"": ""CELA3A"", ""ensembl_id"": ""CELA3A"", ""mean_gene_expr_value"": 4.7785717174518405}]"
D29.5_79,unknown_query,unknown,False,query,11430.0,unknown,4,14,pancreatic PP cell,0.4666666666666667,pancreatic PP cell,0.9998072,pancreatic PP cell,0.8642152198724322,pancreatic PP cell,0.57,pancreatic PP cell,0.9998811843763743,pancreatic PP cell,5,pancreatic PP cell,5,5,nan,pancreatic PP cell,pancreatic PP cell,pancreas,UBERON:0001264,PV:0000223,pancreatic PP cell,CL:0002275,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:ppy"", ""gene_label"": ""PPY"", ""ensembl_id"": ""PPY"", ""mean_gene_expr_value"": 6.293533155745921}, {""gene_id"": ""ASCTB-TEMP:abcc9"", ""gene_label"": ""ABCC9"", ""ensembl_id"": ""ABCC9"", ""mean_gene_expr_value"": 2.14133338702215}, {""gene_id"": ""ASCTB-TEMP:gad2"", ""gene_label"": ""GAD2"", ""ensembl_id"": ""GAD2"", ""mean_gene_expr_value"": 3.1125607830769892}, {""gene_id"": ""ASCTB-TEMP:meis2"", ""gene_label"": ""MEIS2"", ""ensembl_id"": ""MEIS2"", ""mean_gene_expr_value"": 2.696370283974173}, {""gene_id"": ""ASCTB-TEMP:aqp3"", ""gene_label"": ""AQP3"", ""ensembl_id"": ""AQP3"", ""mean_gene_expr_value"": 2.2420500370948884}, {""gene_id"": ""ASCTB-TEMP:thsd7a"", ""gene_label"": ""THSD7A"", ""ensembl_id"": ""THSD7A"", ""mean_gene_expr_value"": 1.4545752124434588}, {""gene_id"": ""ASCTB-TEMP:malat1"", ""gene_label"": ""MALAT1"", ""ensembl_id"": ""MALAT1"", ""mean_gene_expr_value"": 7.166490423276182}, {""gene_id"": ""ASCTB-TEMP:egr1"", ""gene_label"": ""EGR1"", ""ensembl_id"": ""EGR1"", ""mean_gene_expr_value"": 2.8125027271552256}, {""gene_id"": ""ASCTB-TEMP:map1b"", ""gene_label"": ""MAP1B"", ""ensembl_id"": ""MAP1B"", ""mean_gene_expr_value"": 3.2295912500650927}, {""gene_id"": ""ASCTB-TEMP:mir7-3hg"", ""gene_label"": ""MIR7-3HG"", ""ensembl_id"": ""MIR7-3HG"", ""mean_gene_expr_value"": 2.3535356573176234}]"
D29.5_82,unknown_query,unknown,False,query,31859.0,unknown,4,14,pancreatic A cell,1.0,pancreatic A cell,0.80779356,pancreatic A cell,0.9291048079514164,pancreatic A cell,0.81,pancreatic A cell,0.9993499352062041,pancreatic A cell,5,pancreatic A cell,5,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.663421274161657}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.686988884927704}, {""gene_id"": ""ASCTB-TEMP:kctd12"", ""gene_label"": ""KCTD12"", ""ensembl_id"": ""KCTD12"", ""mean_gene_expr_value"": 2.4056703440532408}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.061774994281898}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.4143210748395}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 5.356862216320677}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.3258150295392324}, {""gene_id"": ""ASCTB-TEMP:tmem176a"", ""gene_label"": ""TMEM176A"", ""ensembl_id"": ""TMEM176A"", ""mean_gene_expr_value"": 2.0538571257837184}, {""gene_id"": ""ASCTB-TEMP:tmem176b"", ""gene_label"": ""TMEM176B"", ""ensembl_id"": ""TMEM176B"", ""mean_gene_expr_value"": 3.4393186758181966}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.257754027473828}]"
