,cellular_classification,sex_ontology_term_id,tissue_ontology_term_id,assay_ontology_term_id,disease_ontology_term_id,cell_type_ontology_term_id,self_reported_ethnicity_ontology_term_id,development_stage_ontology_term_id,organism_ontology_term_id,is_primary_data,donor_id,suspension_type,tissue_type,cell_type,assay,disease,organism,sex,tissue,self_reported_ethnicity,development_stage,observation_joinid,source,orig.ident,nCount_RNA,nFeature_RNA,nCount_refAssay,nFeature_refAssay,predicted.annotation.l1.score,predicted.annotation.l1,mapping.score,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D28.2_87,acinar,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,7ta?{f6zx9,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,101079.0,5553,81274.0,5185,0.9814412236376876,acinar,1.0,acinar,Pancreas_L1,UBERON:0001264,AZ:0000398,pancreatic acinar cell,CL:0002064,skos:exactMatch,"[{""gene_id"": ""HGNC:9951"", ""gene_label"": ""REG1A"", ""ensembl_id"": ""ENSG00000115386"", ""mean_gene_expr_value"": 204.00743103027344}, {""gene_id"": ""HGNC:9952"", ""gene_label"": ""REG1B"", ""ensembl_id"": ""ENSG00000172023"", ""mean_gene_expr_value"": 154.84072875976562}, {""gene_id"": ""HGNC:11244"", ""gene_label"": ""SPINK1"", ""ensembl_id"": ""ENSG00000164266"", ""mean_gene_expr_value"": 72.50740814208984}, {""gene_id"": ""HGNC:10298"", ""gene_label"": ""RPL10"", ""ensembl_id"": ""ENSG00000147403"", ""mean_gene_expr_value"": 14.433335304260254}, {""gene_id"": ""HGNC:4627"", ""gene_label"": ""GSTA2"", ""ensembl_id"": ""ENSG00000244067"", ""mean_gene_expr_value"": 9.63703727722168}, {""gene_id"": ""HGNC:976"", ""gene_label"": ""BCAT1"", ""ensembl_id"": ""ENSG00000060982"", ""mean_gene_expr_value"": 5.396296501159668}, {""gene_id"": ""HGNC:2522"", ""gene_label"": ""CTRB2"", ""ensembl_id"": ""ENSG00000168928"", ""mean_gene_expr_value"": 56.21110916137695}, {""gene_id"": ""HGNC:12801"", ""gene_label"": ""XBP1"", ""ensembl_id"": ""ENSG00000100219"", ""mean_gene_expr_value"": 7.544445037841797}, {""gene_id"": ""HGNC:10385"", ""gene_label"": ""RPS12"", ""ensembl_id"": ""ENSG00000112306"", ""mean_gene_expr_value"": 20.85926055908203}, {""gene_id"": ""HGNC:16830"", ""gene_label"": ""IL32"", ""ensembl_id"": ""ENSG00000008517"", ""mean_gene_expr_value"": 4.3222222328186035}]"
D28.2_89,acinar,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,i(yPe6*16>,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,160701.0,5742,131990.0,5357,1.0,acinar,1.0,acinar,Pancreas_L1,UBERON:0001264,AZ:0000398,pancreatic acinar cell,CL:0002064,skos:exactMatch,"[{""gene_id"": ""HGNC:9951"", ""gene_label"": ""REG1A"", ""ensembl_id"": ""ENSG00000115386"", ""mean_gene_expr_value"": 204.00743103027344}, {""gene_id"": ""HGNC:9952"", ""gene_label"": ""REG1B"", ""ensembl_id"": ""ENSG00000172023"", ""mean_gene_expr_value"": 154.84072875976562}, {""gene_id"": ""HGNC:11244"", ""gene_label"": ""SPINK1"", ""ensembl_id"": ""ENSG00000164266"", ""mean_gene_expr_value"": 72.50740814208984}, {""gene_id"": ""HGNC:10298"", ""gene_label"": ""RPL10"", ""ensembl_id"": ""ENSG00000147403"", ""mean_gene_expr_value"": 14.433335304260254}, {""gene_id"": ""HGNC:4627"", ""gene_label"": ""GSTA2"", ""ensembl_id"": ""ENSG00000244067"", ""mean_gene_expr_value"": 9.63703727722168}, {""gene_id"": ""HGNC:976"", ""gene_label"": ""BCAT1"", ""ensembl_id"": ""ENSG00000060982"", ""mean_gene_expr_value"": 5.396296501159668}, {""gene_id"": ""HGNC:2522"", ""gene_label"": ""CTRB2"", ""ensembl_id"": ""ENSG00000168928"", ""mean_gene_expr_value"": 56.21110916137695}, {""gene_id"": ""HGNC:12801"", ""gene_label"": ""XBP1"", ""ensembl_id"": ""ENSG00000100219"", ""mean_gene_expr_value"": 7.544445037841797}, {""gene_id"": ""HGNC:10385"", ""gene_label"": ""RPS12"", ""ensembl_id"": ""ENSG00000112306"", ""mean_gene_expr_value"": 20.85926055908203}, {""gene_id"": ""HGNC:16830"", ""gene_label"": ""IL32"", ""ensembl_id"": ""ENSG00000008517"", ""mean_gene_expr_value"": 4.3222222328186035}]"
D28.2_90,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,XSHS~X(V0O,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,44161.0,3802,37004.0,3536,0.9999999999999996,alpha,0.9956250974599351,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 20.903030395507812}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 18.403030395507812}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 239.2515106201172}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 318.2060852050781}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 14.796969413757324}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 5.160606384277344}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 9.903031349182129}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 7.221212387084961}, {""gene_id"": ""HGNC:2303"", ""gene_label"": ""CPE"", ""ensembl_id"": ""ENSG00000109472"", ""mean_gene_expr_value"": 19.175756454467773}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.615152359008789}]"
D28.2_91,pp,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002275,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic PP cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,TJ7ukoC+_Y,cbaf2a53-1185-4056-a1e2-9fe26128eda5,1,84593.0,5394,67609.0,5011,0.811009211519301,gamma,0.9990726589960305,gamma,Pancreas_L1,UBERON:0001264,AZ:0000395,pancreatic PP cell,CL:0002275,skos:exactMatch,"[{""gene_id"": ""HGNC:9327"", ""gene_label"": ""PPY"", ""ensembl_id"": ""ENSG00000108849"", ""mean_gene_expr_value"": 353.433349609375}, {""gene_id"": ""HGNC:8596"", ""gene_label"": ""PAM"", ""ensembl_id"": ""ENSG00000145730"", ""mean_gene_expr_value"": 8.322221755981445}, {""gene_id"": ""HGNC:10575"", ""gene_label"": ""SCG2"", ""ensembl_id"": ""ENSG00000171951"", ""mean_gene_expr_value"": 25.433334350585938}, {""gene_id"": ""HGNC:6175"", ""gene_label"": ""ITM2C"", ""ensembl_id"": ""ENSG00000135916"", ""mean_gene_expr_value"": 5.544444561004639}, {""gene_id"": ""HGNC:23400"", ""gene_label"": ""SEC11C"", ""ensembl_id"": ""ENSG00000166562"", ""mean_gene_expr_value"": 9.322221755981445}, {""gene_id"": ""HGNC:7001"", ""gene_label"": ""MEIS2"", ""ensembl_id"": ""ENSG00000134138"", ""mean_gene_expr_value"": 5.099999904632568}, {""gene_id"": ""HGNC:3490"", ""gene_label"": ""ETV1"", ""ensembl_id"": ""ENSG00000006468"", ""mean_gene_expr_value"": 3.3222222328186035}, {""gene_id"": ""HGNC:12362"", ""gene_label"": ""TSC1"", ""ensembl_id"": ""ENSG00000165699"", ""mean_gene_expr_value"": 1.0999999046325684}, {""gene_id"": ""HGNC:19307"", ""gene_label"": ""SDK1"", ""ensembl_id"": ""ENSG00000146555"", ""mean_gene_expr_value"": 1.0999999046325684}, {""gene_id"": ""HGNC:5389"", ""gene_label"": ""IDS"", ""ensembl_id"": ""ENSG00000010404"", ""mean_gene_expr_value"": 8.211111068725586}]"
D28.3_3,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,>#pCYdz+D3,cbaf2a53-1185-4056-a1e2-9fe26128eda5,2,64164.0,4639,57241.0,4311,1.0000000000000004,alpha,0.9999645007721788,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 20.903030395507812}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 18.403030395507812}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 239.2515106201172}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 318.2060852050781}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 14.796969413757324}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 5.160606384277344}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 9.903031349182129}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 7.221212387084961}, {""gene_id"": ""HGNC:2303"", ""gene_label"": ""CPE"", ""ensembl_id"": ""ENSG00000109472"", ""mean_gene_expr_value"": 19.175756454467773}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.615152359008789}]"
D28.3_4,acinar,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,z#8^M(d&ob,cbaf2a53-1185-4056-a1e2-9fe26128eda5,2,87445.0,6047,75372.0,5668,0.9101990465871239,acinar,1.0,acinar,Pancreas_L1,UBERON:0001264,AZ:0000398,pancreatic acinar cell,CL:0002064,skos:exactMatch,"[{""gene_id"": ""HGNC:9951"", ""gene_label"": ""REG1A"", ""ensembl_id"": ""ENSG00000115386"", ""mean_gene_expr_value"": 204.00743103027344}, {""gene_id"": ""HGNC:9952"", ""gene_label"": ""REG1B"", ""ensembl_id"": ""ENSG00000172023"", ""mean_gene_expr_value"": 154.84072875976562}, {""gene_id"": ""HGNC:11244"", ""gene_label"": ""SPINK1"", ""ensembl_id"": ""ENSG00000164266"", ""mean_gene_expr_value"": 72.50740814208984}, {""gene_id"": ""HGNC:10298"", ""gene_label"": ""RPL10"", ""ensembl_id"": ""ENSG00000147403"", ""mean_gene_expr_value"": 14.433335304260254}, {""gene_id"": ""HGNC:4627"", ""gene_label"": ""GSTA2"", ""ensembl_id"": ""ENSG00000244067"", ""mean_gene_expr_value"": 9.63703727722168}, {""gene_id"": ""HGNC:976"", ""gene_label"": ""BCAT1"", ""ensembl_id"": ""ENSG00000060982"", ""mean_gene_expr_value"": 5.396296501159668}, {""gene_id"": ""HGNC:2522"", ""gene_label"": ""CTRB2"", ""ensembl_id"": ""ENSG00000168928"", ""mean_gene_expr_value"": 56.21110916137695}, {""gene_id"": ""HGNC:12801"", ""gene_label"": ""XBP1"", ""ensembl_id"": ""ENSG00000100219"", ""mean_gene_expr_value"": 7.544445037841797}, {""gene_id"": ""HGNC:10385"", ""gene_label"": ""RPS12"", ""ensembl_id"": ""ENSG00000112306"", ""mean_gene_expr_value"": 20.85926055908203}, {""gene_id"": ""HGNC:16830"", ""gene_label"": ""IL32"", ""ensembl_id"": ""ENSG00000008517"", ""mean_gene_expr_value"": 4.3222222328186035}]"
D28.3_5,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,{kVKB`-$qT,cbaf2a53-1185-4056-a1e2-9fe26128eda5,2,96987.0,5097,88796.0,4772,1.0,alpha,0.9997707932925056,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 20.903030395507812}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 18.403030395507812}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 239.2515106201172}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 318.2060852050781}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 14.796969413757324}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 5.160606384277344}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 9.903031349182129}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 7.221212387084961}, {""gene_id"": ""HGNC:2303"", ""gene_label"": ""CPE"", ""ensembl_id"": ""ENSG00000109472"", ""mean_gene_expr_value"": 19.175756454467773}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.615152359008789}]"
D28.3_6,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,-oyz4zR@en,cbaf2a53-1185-4056-a1e2-9fe26128eda5,2,43342.0,4856,37732.0,4536,0.8852986836503016,beta,0.8413389528402264,beta,Pancreas_L1,UBERON:0001264,AZ:0000399,type B pancreatic cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 20.903030395507812}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 18.403030395507812}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 239.2515106201172}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 318.2060852050781}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 14.796969413757324}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 5.160606384277344}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 9.903031349182129}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 7.221212387084961}, {""gene_id"": ""HGNC:2303"", ""gene_label"": ""CPE"", ""ensembl_id"": ""ENSG00000109472"", ""mean_gene_expr_value"": 19.175756454467773}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.615152359008789}]"
D28.3_7,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,85%!_c@Y_P,cbaf2a53-1185-4056-a1e2-9fe26128eda5,2,83804.0,5062,77072.0,4741,0.9999999999999996,alpha,0.9998860007074264,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 20.903030395507812}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 18.403030395507812}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 239.2515106201172}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 318.2060852050781}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 14.796969413757324}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 5.160606384277344}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 9.903031349182129}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 7.221212387084961}, {""gene_id"": ""HGNC:2303"", ""gene_label"": ""CPE"", ""ensembl_id"": ""ENSG00000109472"", ""mean_gene_expr_value"": 19.175756454467773}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.615152359008789}]"
D28.3_8,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,;8<aPvyHM9,cbaf2a53-1185-4056-a1e2-9fe26128eda5,2,37821.0,3782,34160.0,3519,0.9999999999999998,alpha,0.9999828508368597,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 20.903030395507812}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 18.403030395507812}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 239.2515106201172}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 318.2060852050781}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 14.796969413757324}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 5.160606384277344}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 9.903031349182129}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 7.221212387084961}, {""gene_id"": ""HGNC:2303"", ""gene_label"": ""CPE"", ""ensembl_id"": ""ENSG00000109472"", ""mean_gene_expr_value"": 19.175756454467773}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.615152359008789}]"
D28.3_13,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,iba0(Rc3e<,cbaf2a53-1185-4056-a1e2-9fe26128eda5,2,23581.0,3267,21024.0,3034,0.9999999999999999,alpha,0.9964507343976381,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 20.903030395507812}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 18.403030395507812}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 239.2515106201172}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 318.2060852050781}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 14.796969413757324}, {""gene_id"": ""HGNC:9286"", ""gene_label"": ""PPP1R1A"", ""ensembl_id"": ""ENSG00000135447"", ""mean_gene_expr_value"": 5.160606384277344}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 9.903031349182129}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 7.221212387084961}, {""gene_id"": ""HGNC:2303"", ""gene_label"": ""CPE"", ""ensembl_id"": ""ENSG00000109472"", ""mean_gene_expr_value"": 19.175756454467773}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.615152359008789}]"
D28.3_14,pp,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002275,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic PP cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,J#hn<2tM$p,cbaf2a53-1185-4056-a1e2-9fe26128eda5,2,23421.0,3383,17282.0,3161,0.7074739999212194,gamma,0.9994914269088521,gamma,Pancreas_L1,UBERON:0001264,AZ:0000395,pancreatic PP cell,CL:0002275,skos:exactMatch,"[{""gene_id"": ""HGNC:9327"", ""gene_label"": ""PPY"", ""ensembl_id"": ""ENSG00000108849"", ""mean_gene_expr_value"": 353.433349609375}, {""gene_id"": ""HGNC:8596"", ""gene_label"": ""PAM"", ""ensembl_id"": ""ENSG00000145730"", ""mean_gene_expr_value"": 8.322221755981445}, {""gene_id"": ""HGNC:10575"", ""gene_label"": ""SCG2"", ""ensembl_id"": ""ENSG00000171951"", ""mean_gene_expr_value"": 25.433334350585938}, {""gene_id"": ""HGNC:6175"", ""gene_label"": ""ITM2C"", ""ensembl_id"": ""ENSG00000135916"", ""mean_gene_expr_value"": 5.544444561004639}, {""gene_id"": ""HGNC:23400"", ""gene_label"": ""SEC11C"", ""ensembl_id"": ""ENSG00000166562"", ""mean_gene_expr_value"": 9.322221755981445}, {""gene_id"": ""HGNC:7001"", ""gene_label"": ""MEIS2"", ""ensembl_id"": ""ENSG00000134138"", ""mean_gene_expr_value"": 5.099999904632568}, {""gene_id"": ""HGNC:3490"", ""gene_label"": ""ETV1"", ""ensembl_id"": ""ENSG00000006468"", ""mean_gene_expr_value"": 3.3222222328186035}, {""gene_id"": ""HGNC:12362"", ""gene_label"": ""TSC1"", ""ensembl_id"": ""ENSG00000165699"", ""mean_gene_expr_value"": 1.0999999046325684}, {""gene_id"": ""HGNC:19307"", ""gene_label"": ""SDK1"", ""ensembl_id"": ""ENSG00000146555"", ""mean_gene_expr_value"": 1.0999999046325684}, {""gene_id"": ""HGNC:5389"", ""gene_label"": ""IDS"", ""ensembl_id"": ""ENSG00000010404"", ""mean_gene_expr_value"": 8.211111068725586}]"
