,_batch_annotation,_labels_annotation,_ref_subsample,_dataset,n_counts,subsampled_labels,_scvi_batch,_scvi_labels,popv_knn_on_scvi_prediction,popv_knn_on_scvi_prediction_probabilities,popv_scanvi_prediction,popv_scanvi_prediction_probabilities,popv_svm_prediction,popv_svm_prediction_probabilities,popv_rf_prediction,popv_rf_prediction_probabilities,popv_celltypist_prediction,popv_celltypist_prediction_probabilities,popv_majority_vote_prediction,popv_majority_vote_score,popv_prediction,popv_prediction_score,popv_prediction_depth,popv_prediction_onclass_relative_depth,popv_parent,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D30.6_11,unknown_query,unknown,False,query,6780.0,unknown,4,14,type B pancreatic cell,0.8,type B pancreatic cell,0.99136364,type B pancreatic cell,0.9535385694100176,type B pancreatic cell,0.4,type B pancreatic cell,0.9999977301597321,type B pancreatic cell,5,type B pancreatic cell,5,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 3.0333745201262765}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 2.9625613108530007}, {""gene_id"": ""ASCTB-TEMP:uchl1"", ""gene_label"": ""UCHL1"", ""ensembl_id"": ""UCHL1"", ""mean_gene_expr_value"": 4.184894171392223}, {""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 3.5271918770181356}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.882626300981311}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.2530231546600423}, {""gene_id"": ""ASCTB-TEMP:scgn"", ""gene_label"": ""SCGN"", ""ensembl_id"": ""SCGN"", ""mean_gene_expr_value"": 4.332739145621645}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.732597231456385}, {""gene_id"": ""ASCTB-TEMP:abcc8"", ""gene_label"": ""ABCC8"", ""ensembl_id"": ""ABCC8"", ""mean_gene_expr_value"": 3.364605683774564}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8779795039565497}]"
D30.6_12,unknown_query,unknown,False,query,13029.0,unknown,4,14,pancreatic ductal cell,0.8666666666666667,pancreatic ductal cell,0.99968183,pancreatic ductal cell,0.9509394162334994,pancreatic ductal cell,0.41,pancreatic ductal cell,0.9999924034143621,pancreatic ductal cell,5,pancreatic ductal cell,5,6,nan,pancreatic ductal cell,pancreatic ductal cell,pancreas,UBERON:0001264,PV:0000225,pancreatic ductal cell,CL:0002079,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:cd24"", ""gene_label"": ""CD24"", ""ensembl_id"": ""CD24"", ""mean_gene_expr_value"": 5.5074703308878945}, {""gene_id"": ""ASCTB-TEMP:tacstd2"", ""gene_label"": ""TACSTD2"", ""ensembl_id"": ""TACSTD2"", ""mean_gene_expr_value"": 4.119431667513475}, {""gene_id"": ""ASCTB-TEMP:bace2"", ""gene_label"": ""BACE2"", ""ensembl_id"": ""BACE2"", ""mean_gene_expr_value"": 3.237217695473787}, {""gene_id"": ""ASCTB-TEMP:tmsb4x"", ""gene_label"": ""TMSB4X"", ""ensembl_id"": ""TMSB4X"", ""mean_gene_expr_value"": 4.672310530451233}, {""gene_id"": ""ASCTB-TEMP:cd44"", ""gene_label"": ""CD44"", ""ensembl_id"": ""CD44"", ""mean_gene_expr_value"": 3.80199315615126}, {""gene_id"": ""ASCTB-TEMP:cfb"", ""gene_label"": ""CFB"", ""ensembl_id"": ""CFB"", ""mean_gene_expr_value"": 3.3218717218209366}, {""gene_id"": ""ASCTB-TEMP:sat1"", ""gene_label"": ""SAT1"", ""ensembl_id"": ""SAT1"", ""mean_gene_expr_value"": 4.256522118367772}, {""gene_id"": ""ASCTB-TEMP:sox4"", ""gene_label"": ""SOX4"", ""ensembl_id"": ""SOX4"", ""mean_gene_expr_value"": 3.7614133095663975}, {""gene_id"": ""ASCTB-TEMP:anxa4"", ""gene_label"": ""ANXA4"", ""ensembl_id"": ""ANXA4"", ""mean_gene_expr_value"": 4.117981307919206}, {""gene_id"": ""ASCTB-TEMP:tm4sf1"", ""gene_label"": ""TM4SF1"", ""ensembl_id"": ""TM4SF1"", ""mean_gene_expr_value"": 3.2687247032605877}]"
D30.6_13,unknown_query,unknown,False,query,9001.0,unknown,4,14,pancreatic A cell,0.8,pancreatic PP cell,0.97682106,type B pancreatic cell,0.5951738989998279,pancreatic A cell,0.28,pancreatic PP cell,0.6545594441710212,pancreatic A cell,2,pancreatic A cell,2,5,nan,enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.987392891925758}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.2998153034465716}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.5692793990556284}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.001192378475753}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.275588944509555}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 4.6505336608083425}, {""gene_id"": ""ASCTB-TEMP:arx"", ""gene_label"": ""ARX"", ""ensembl_id"": ""ARX"", ""mean_gene_expr_value"": 1.1823233743919341}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.0889914035331811}, {""gene_id"": ""ASCTB-TEMP:chgb"", ""gene_label"": ""CHGB"", ""ensembl_id"": ""CHGB"", ""mean_gene_expr_value"": 4.192923681500738}, {""gene_id"": ""ASCTB-TEMP:fev"", ""gene_label"": ""FEV"", ""ensembl_id"": ""FEV"", ""mean_gene_expr_value"": 1.069395026155142}]"
D30.6_14,unknown_query,unknown,False,query,12946.0,unknown,4,14,type B pancreatic cell,0.9333333333333333,type B pancreatic cell,0.99968505,type B pancreatic cell,0.9777641267121602,type B pancreatic cell,0.43,type B pancreatic cell,0.9999999694738526,type B pancreatic cell,5,type B pancreatic cell,5,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 3.0333745201262765}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 2.9625613108530007}, {""gene_id"": ""ASCTB-TEMP:uchl1"", ""gene_label"": ""UCHL1"", ""ensembl_id"": ""UCHL1"", ""mean_gene_expr_value"": 4.184894171392223}, {""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 3.5271918770181356}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.882626300981311}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.2530231546600423}, {""gene_id"": ""ASCTB-TEMP:scgn"", ""gene_label"": ""SCGN"", ""ensembl_id"": ""SCGN"", ""mean_gene_expr_value"": 4.332739145621645}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.732597231456385}, {""gene_id"": ""ASCTB-TEMP:abcc8"", ""gene_label"": ""ABCC8"", ""ensembl_id"": ""ABCC8"", ""mean_gene_expr_value"": 3.364605683774564}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8779795039565497}]"
D30.6_15,unknown_query,unknown,False,query,7472.0,unknown,4,14,type B pancreatic cell,0.9333333333333333,type B pancreatic cell,0.99972516,type B pancreatic cell,0.9468665211450824,type B pancreatic cell,0.38,type B pancreatic cell,0.9999834675055942,type B pancreatic cell,5,type B pancreatic cell,5,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 3.0333745201262765}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 2.9625613108530007}, {""gene_id"": ""ASCTB-TEMP:uchl1"", ""gene_label"": ""UCHL1"", ""ensembl_id"": ""UCHL1"", ""mean_gene_expr_value"": 4.184894171392223}, {""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 3.5271918770181356}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.882626300981311}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.2530231546600423}, {""gene_id"": ""ASCTB-TEMP:scgn"", ""gene_label"": ""SCGN"", ""ensembl_id"": ""SCGN"", ""mean_gene_expr_value"": 4.332739145621645}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.732597231456385}, {""gene_id"": ""ASCTB-TEMP:abcc8"", ""gene_label"": ""ABCC8"", ""ensembl_id"": ""ABCC8"", ""mean_gene_expr_value"": 3.364605683774564}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8779795039565497}]"
D30.6_16,unknown_query,unknown,False,query,20389.0,unknown,4,14,pancreatic A cell,1.0,pancreatic PP cell,0.99566454,pancreatic A cell,0.910929201678028,pancreatic A cell,0.86,pancreatic A cell,0.9964394845477348,pancreatic A cell,4,pancreatic A cell,4,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.987392891925758}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.2998153034465716}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.5692793990556284}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.001192378475753}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.275588944509555}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 4.6505336608083425}, {""gene_id"": ""ASCTB-TEMP:arx"", ""gene_label"": ""ARX"", ""ensembl_id"": ""ARX"", ""mean_gene_expr_value"": 1.1823233743919341}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.0889914035331811}, {""gene_id"": ""ASCTB-TEMP:chgb"", ""gene_label"": ""CHGB"", ""ensembl_id"": ""CHGB"", ""mean_gene_expr_value"": 4.192923681500738}, {""gene_id"": ""ASCTB-TEMP:fev"", ""gene_label"": ""FEV"", ""ensembl_id"": ""FEV"", ""mean_gene_expr_value"": 1.069395026155142}]"
D30.6_17,unknown_query,unknown,False,query,35030.0,unknown,4,14,pancreatic stellate cell,0.8,fibroblast,0.9292451,pancreatic stellate cell,0.6612330896763756,pancreatic stellate cell,0.35,pancreatic stellate cell,0.6489362862807689,pancreatic stellate cell,4,pancreatic stellate cell,4,6,nan,pancreatic stellate cell,pancreatic stellate cell,pancreas,UBERON:0001264,PV:0000226,pancreatic stellate cell,CL:0002410,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:sparc"", ""gene_label"": ""SPARC"", ""ensembl_id"": ""SPARC"", ""mean_gene_expr_value"": 5.6800081921367145}, {""gene_id"": ""ASCTB-TEMP:col1a2"", ""gene_label"": ""COL1A2"", ""ensembl_id"": ""COL1A2"", ""mean_gene_expr_value"": 5.525981580057285}, {""gene_id"": ""ASCTB-TEMP:col5a2"", ""gene_label"": ""COL5A2"", ""ensembl_id"": ""COL5A2"", ""mean_gene_expr_value"": 4.088206662640146}, {""gene_id"": ""ASCTB-TEMP:col5a1"", ""gene_label"": ""COL5A1"", ""ensembl_id"": ""COL5A1"", ""mean_gene_expr_value"": 4.315899663696523}, {""gene_id"": ""ASCTB-TEMP:fn1"", ""gene_label"": ""FN1"", ""ensembl_id"": ""FN1"", ""mean_gene_expr_value"": 4.800064484224503}, {""gene_id"": ""ASCTB-TEMP:col4a2"", ""gene_label"": ""COL4A2"", ""ensembl_id"": ""COL4A2"", ""mean_gene_expr_value"": 4.595018048931653}, {""gene_id"": ""ASCTB-TEMP:col6a3"", ""gene_label"": ""COL6A3"", ""ensembl_id"": ""COL6A3"", ""mean_gene_expr_value"": 4.397391689479028}, {""gene_id"": ""ASCTB-TEMP:col6a1"", ""gene_label"": ""COL6A1"", ""ensembl_id"": ""COL6A1"", ""mean_gene_expr_value"": 4.559084169118046}, {""gene_id"": ""ASCTB-TEMP:col3a1"", ""gene_label"": ""COL3A1"", ""ensembl_id"": ""COL3A1"", ""mean_gene_expr_value"": 5.6870215482588256}, {""gene_id"": ""ASCTB-TEMP:col1a1"", ""gene_label"": ""COL1A1"", ""ensembl_id"": ""COL1A1"", ""mean_gene_expr_value"": 6.760538158610037}]"
D30.6_18,unknown_query,unknown,False,query,8298.0,unknown,4,14,type B pancreatic cell,0.9333333333333333,type B pancreatic cell,0.9991798,type B pancreatic cell,0.9526393316082024,type B pancreatic cell,0.44,type B pancreatic cell,0.9999995255029055,type B pancreatic cell,5,type B pancreatic cell,5,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 3.0333745201262765}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 2.9625613108530007}, {""gene_id"": ""ASCTB-TEMP:uchl1"", ""gene_label"": ""UCHL1"", ""ensembl_id"": ""UCHL1"", ""mean_gene_expr_value"": 4.184894171392223}, {""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 3.5271918770181356}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.882626300981311}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.2530231546600423}, {""gene_id"": ""ASCTB-TEMP:scgn"", ""gene_label"": ""SCGN"", ""ensembl_id"": ""SCGN"", ""mean_gene_expr_value"": 4.332739145621645}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.732597231456385}, {""gene_id"": ""ASCTB-TEMP:abcc8"", ""gene_label"": ""ABCC8"", ""ensembl_id"": ""ABCC8"", ""mean_gene_expr_value"": 3.364605683774564}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8779795039565497}]"
D30.6_19,unknown_query,unknown,False,query,45302.0,unknown,4,14,pancreatic A cell,1.0,pancreatic A cell,0.9767702,pancreatic A cell,0.9171682942248296,pancreatic A cell,0.88,pancreatic A cell,0.9935990190685405,pancreatic A cell,5,pancreatic A cell,5,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.987392891925758}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.2998153034465716}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.5692793990556284}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.001192378475753}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.275588944509555}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 4.6505336608083425}, {""gene_id"": ""ASCTB-TEMP:arx"", ""gene_label"": ""ARX"", ""ensembl_id"": ""ARX"", ""mean_gene_expr_value"": 1.1823233743919341}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.0889914035331811}, {""gene_id"": ""ASCTB-TEMP:chgb"", ""gene_label"": ""CHGB"", ""ensembl_id"": ""CHGB"", ""mean_gene_expr_value"": 4.192923681500738}, {""gene_id"": ""ASCTB-TEMP:fev"", ""gene_label"": ""FEV"", ""ensembl_id"": ""FEV"", ""mean_gene_expr_value"": 1.069395026155142}]"
D30.6_20,unknown_query,unknown,False,query,8741.0,unknown,4,14,pancreatic ductal cell,1.0,pancreatic ductal cell,0.9996717,pancreatic ductal cell,0.9334913168837602,pancreatic ductal cell,0.61,pancreatic ductal cell,0.999967977130809,pancreatic ductal cell,5,pancreatic ductal cell,5,6,nan,pancreatic ductal cell,pancreatic ductal cell,pancreas,UBERON:0001264,PV:0000225,pancreatic ductal cell,CL:0002079,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:cd24"", ""gene_label"": ""CD24"", ""ensembl_id"": ""CD24"", ""mean_gene_expr_value"": 5.5074703308878945}, {""gene_id"": ""ASCTB-TEMP:tacstd2"", ""gene_label"": ""TACSTD2"", ""ensembl_id"": ""TACSTD2"", ""mean_gene_expr_value"": 4.119431667513475}, {""gene_id"": ""ASCTB-TEMP:bace2"", ""gene_label"": ""BACE2"", ""ensembl_id"": ""BACE2"", ""mean_gene_expr_value"": 3.237217695473787}, {""gene_id"": ""ASCTB-TEMP:tmsb4x"", ""gene_label"": ""TMSB4X"", ""ensembl_id"": ""TMSB4X"", ""mean_gene_expr_value"": 4.672310530451233}, {""gene_id"": ""ASCTB-TEMP:cd44"", ""gene_label"": ""CD44"", ""ensembl_id"": ""CD44"", ""mean_gene_expr_value"": 3.80199315615126}, {""gene_id"": ""ASCTB-TEMP:cfb"", ""gene_label"": ""CFB"", ""ensembl_id"": ""CFB"", ""mean_gene_expr_value"": 3.3218717218209366}, {""gene_id"": ""ASCTB-TEMP:sat1"", ""gene_label"": ""SAT1"", ""ensembl_id"": ""SAT1"", ""mean_gene_expr_value"": 4.256522118367772}, {""gene_id"": ""ASCTB-TEMP:sox4"", ""gene_label"": ""SOX4"", ""ensembl_id"": ""SOX4"", ""mean_gene_expr_value"": 3.7614133095663975}, {""gene_id"": ""ASCTB-TEMP:anxa4"", ""gene_label"": ""ANXA4"", ""ensembl_id"": ""ANXA4"", ""mean_gene_expr_value"": 4.117981307919206}, {""gene_id"": ""ASCTB-TEMP:tm4sf1"", ""gene_label"": ""TM4SF1"", ""ensembl_id"": ""TM4SF1"", ""mean_gene_expr_value"": 3.2687247032605877}]"
D30.6_21,unknown_query,unknown,False,query,14405.0,unknown,4,14,type B pancreatic cell,1.0,type B pancreatic cell,0.99947363,type B pancreatic cell,0.9396056879792217,type B pancreatic cell,0.46,type B pancreatic cell,0.9998080337020138,type B pancreatic cell,5,type B pancreatic cell,5,5,nan,type B pancreatic cell,type B pancreatic cell,pancreas,UBERON:0001264,PV:0000228,type B pancreatic cell,CL:0000169,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:syt13"", ""gene_label"": ""SYT13"", ""ensembl_id"": ""SYT13"", ""mean_gene_expr_value"": 3.0333745201262765}, {""gene_id"": ""ASCTB-TEMP:sorl1"", ""gene_label"": ""SORL1"", ""ensembl_id"": ""SORL1"", ""mean_gene_expr_value"": 2.9625613108530007}, {""gene_id"": ""ASCTB-TEMP:uchl1"", ""gene_label"": ""UCHL1"", ""ensembl_id"": ""UCHL1"", ""mean_gene_expr_value"": 4.184894171392223}, {""gene_id"": ""ASCTB-TEMP:hadh"", ""gene_label"": ""HADH"", ""ensembl_id"": ""HADH"", ""mean_gene_expr_value"": 3.5271918770181356}, {""gene_id"": ""ASCTB-TEMP:pcsk1"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""PCSK1"", ""mean_gene_expr_value"": 3.882626300981311}, {""gene_id"": ""ASCTB-TEMP:pdx1"", ""gene_label"": ""PDX1"", ""ensembl_id"": ""PDX1"", ""mean_gene_expr_value"": 3.2530231546600423}, {""gene_id"": ""ASCTB-TEMP:scgn"", ""gene_label"": ""SCGN"", ""ensembl_id"": ""SCGN"", ""mean_gene_expr_value"": 4.332739145621645}, {""gene_id"": ""ASCTB-TEMP:ins"", ""gene_label"": ""INS"", ""ensembl_id"": ""INS"", ""mean_gene_expr_value"": 4.732597231456385}, {""gene_id"": ""ASCTB-TEMP:abcc8"", ""gene_label"": ""ABCC8"", ""ensembl_id"": ""ABCC8"", ""mean_gene_expr_value"": 3.364605683774564}, {""gene_id"": ""ASCTB-TEMP:scd5"", ""gene_label"": ""SCD5"", ""ensembl_id"": ""SCD5"", ""mean_gene_expr_value"": 2.8779795039565497}]"
D30.6_22,unknown_query,unknown,False,query,15946.0,unknown,4,14,pancreatic A cell,0.8666666666666667,pancreatic A cell,0.9995529,pancreatic A cell,0.9497080479482527,pancreatic A cell,0.71,pancreatic A cell,0.18967528208924878,pancreatic A cell,5,pancreatic A cell,5,5,nan,type A enteroendocrine cell,pancreatic A cell,pancreas,UBERON:0001264,PV:0000222,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""ASCTB-TEMP:gcg"", ""gene_label"": ""GCG"", ""ensembl_id"": ""GCG"", ""mean_gene_expr_value"": 7.987392891925758}, {""gene_id"": ""ASCTB-TEMP:tm4sf4"", ""gene_label"": ""TM4SF4"", ""ensembl_id"": ""TM4SF4"", ""mean_gene_expr_value"": 3.2998153034465716}, {""gene_id"": ""ASCTB-TEMP:gc"", ""gene_label"": ""GC"", ""ensembl_id"": ""GC"", ""mean_gene_expr_value"": 3.5692793990556284}, {""gene_id"": ""ASCTB-TEMP:ttr"", ""gene_label"": ""TTR"", ""ensembl_id"": ""TTR"", ""mean_gene_expr_value"": 7.001192378475753}, {""gene_id"": ""ASCTB-TEMP:slc38a4"", ""gene_label"": ""SLC38A4"", ""ensembl_id"": ""SLC38A4"", ""mean_gene_expr_value"": 1.275588944509555}, {""gene_id"": ""ASCTB-TEMP:pcsk2"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""PCSK2"", ""mean_gene_expr_value"": 4.6505336608083425}, {""gene_id"": ""ASCTB-TEMP:arx"", ""gene_label"": ""ARX"", ""ensembl_id"": ""ARX"", ""mean_gene_expr_value"": 1.1823233743919341}, {""gene_id"": ""ASCTB-TEMP:cryba2"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""CRYBA2"", ""mean_gene_expr_value"": 1.0889914035331811}, {""gene_id"": ""ASCTB-TEMP:chgb"", ""gene_label"": ""CHGB"", ""ensembl_id"": ""CHGB"", ""mean_gene_expr_value"": 4.192923681500738}, {""gene_id"": ""ASCTB-TEMP:fev"", ""gene_label"": ""FEV"", ""ensembl_id"": ""FEV"", ""mean_gene_expr_value"": 1.069395026155142}]"
