,cellular_classification,sex_ontology_term_id,tissue_ontology_term_id,assay_ontology_term_id,disease_ontology_term_id,cell_type_ontology_term_id,self_reported_ethnicity_ontology_term_id,development_stage_ontology_term_id,organism_ontology_term_id,is_primary_data,donor_id,suspension_type,tissue_type,cell_type,assay,disease,organism,sex,tissue,self_reported_ethnicity,development_stage,observation_joinid,source,orig.ident,nCount_RNA,nFeature_RNA,nCount_refAssay,nFeature_refAssay,predicted.annotation.l1.score,predicted.annotation.l1,mapping.score,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D30.4_6,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,jGYS0#*R{D,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,62741.0,4609,58158.0,4319,0.9999999999999999,alpha,0.984456594146437,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 241.3029327392578}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 8.007089614868164}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 11.007091522216797}, {""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 17.566993713378906}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 8.011981010437012}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 370.669677734375}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 15.378728866577148}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 5.98019552230835}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 19.7503662109375}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 10.324938774108887}]"
D30.4_7,duct,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002079,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic ductal cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,j{iXK-y|2R,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,41961.0,5199,37125.0,4893,0.9999999999999999,ductal,0.9994863978781987,ductal,Pancreas_L1,UBERON:0001264,AZ:0000397,pancreatic ductal cell,CL:0002079,skos:exactMatch,"[{""gene_id"": ""HGNC:542"", ""gene_label"": ""ANXA4"", ""ensembl_id"": ""ENSG00000196975"", ""mean_gene_expr_value"": 22.988889694213867}, {""gene_id"": ""HGNC:537"", ""gene_label"": ""ANXA2"", ""ensembl_id"": ""ENSG00000182718"", ""mean_gene_expr_value"": 20.630863189697266}, {""gene_id"": ""HGNC:1645"", ""gene_label"": ""CD24"", ""ensembl_id"": ""ENSG00000272398"", ""mean_gene_expr_value"": 32.71728515625}, {""gene_id"": ""HGNC:16841"", ""gene_label"": ""LITAF"", ""ensembl_id"": ""ENSG00000189067"", ""mean_gene_expr_value"": 3.9024689197540283}, {""gene_id"": ""HGNC:11881"", ""gene_label"": ""TMSB4X"", ""ensembl_id"": ""ENSG00000205542"", ""mean_gene_expr_value"": 24.49506187438965}, {""gene_id"": ""HGNC:1884"", ""gene_label"": ""CFTR"", ""ensembl_id"": ""ENSG00000001626"", ""mean_gene_expr_value"": 12.779011726379395}, {""gene_id"": ""HGNC:10488"", ""gene_label"": ""S100A11"", ""ensembl_id"": ""ENSG00000163191"", ""mean_gene_expr_value"": 6.717283725738525}, {""gene_id"": ""HGNC:1689"", ""gene_label"": ""CD59"", ""ensembl_id"": ""ENSG00000085063"", ""mean_gene_expr_value"": 14.89012336730957}, {""gene_id"": ""HGNC:598"", ""gene_label"": ""APLP2"", ""ensembl_id"": ""ENSG00000084234"", ""mean_gene_expr_value"": 6.902468681335449}, {""gene_id"": ""HGNC:799"", ""gene_label"": ""ATP1A1"", ""ensembl_id"": ""ENSG00000163399"", ""mean_gene_expr_value"": 9.655555725097656}]"
D30.4_8,beta,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,J>7e(ZtQc`,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,20555.0,3633,18364.0,3413,0.9972468320864529,beta,0.9863792235555571,beta,Pancreas_L1,UBERON:0001264,AZ:0000399,type B pancreatic cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 241.3029327392578}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 8.007089614868164}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 11.007091522216797}, {""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 17.566993713378906}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 8.011981010437012}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 370.669677734375}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 15.378728866577148}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 5.98019552230835}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 19.7503662109375}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 10.324938774108887}]"
D30.4_9,beta,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,>zjhR(2R&D,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,31620.0,4249,25335.0,3976,0.9339793663571034,beta,0.9967970146789442,beta,Pancreas_L1,UBERON:0001264,AZ:0000399,type B pancreatic cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 241.3029327392578}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 8.007089614868164}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 11.007091522216797}, {""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 17.566993713378906}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 8.011981010437012}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 370.669677734375}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 15.378728866577148}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 5.98019552230835}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 19.7503662109375}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 10.324938774108887}]"
D30.4_10,mesenchymal,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0008019,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,mesenchymal cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,sn|M24jG>v,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,60973.0,6038,55122.0,5656,1.0,activated_stellate,0.9993662826837565,activated_stellate,Pancreas_L1,UBERON:0001264,AZ:0000393,pancreatic stellate cell:activated,CL:0002410,skos:narrowMatch,"[{""gene_id"": ""HGNC:2197"", ""gene_label"": ""COL1A1"", ""ensembl_id"": ""ENSG00000108821"", ""mean_gene_expr_value"": 120.50384521484375}, {""gene_id"": ""HGNC:2213"", ""gene_label"": ""COL6A3"", ""ensembl_id"": ""ENSG00000163359"", ""mean_gene_expr_value"": 20.061538696289062}, {""gene_id"": ""HGNC:11219"", ""gene_label"": ""SPARC"", ""ensembl_id"": ""ENSG00000113140"", ""mean_gene_expr_value"": 52.58076477050781}, {""gene_id"": ""HGNC:2198"", ""gene_label"": ""COL1A2"", ""ensembl_id"": ""ENSG00000164692"", ""mean_gene_expr_value"": 55.94614791870117}, {""gene_id"": ""HGNC:2209"", ""gene_label"": ""COL5A1"", ""ensembl_id"": ""ENSG00000130635"", ""mean_gene_expr_value"": 13.638463020324707}, {""gene_id"": ""HGNC:2210"", ""gene_label"": ""COL5A2"", ""ensembl_id"": ""ENSG00000204262"", ""mean_gene_expr_value"": 9.061538696289062}, {""gene_id"": ""HGNC:8804"", ""gene_label"": ""PDGFRB"", ""ensembl_id"": ""ENSG00000113721"", ""mean_gene_expr_value"": 7.619231224060059}, {""gene_id"": ""HGNC:7579"", ""gene_label"": ""MYH9"", ""ensembl_id"": ""ENSG00000100345"", ""mean_gene_expr_value"": 9.138463020324707}, {""gene_id"": ""HGNC:2203"", ""gene_label"": ""COL4A2"", ""ensembl_id"": ""ENSG00000134871"", ""mean_gene_expr_value"": 20.31153678894043}, {""gene_id"": ""HGNC:2201"", ""gene_label"": ""COL3A1"", ""ensembl_id"": ""ENSG00000168542"", ""mean_gene_expr_value"": 53.58076858520508}]"
D30.4_11,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,diw$Guppt*,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,62803.0,4873,57402.0,4554,0.9999999999999999,alpha,0.9575244612464225,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 241.3029327392578}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 8.007089614868164}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 11.007091522216797}, {""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 17.566993713378906}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 8.011981010437012}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 370.669677734375}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 15.378728866577148}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 5.98019552230835}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 19.7503662109375}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 10.324938774108887}]"
D30.4_12,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,xnyQ%_GxRX,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,27331.0,3875,25314.0,3630,1.0,alpha,0.8316597359821424,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 241.3029327392578}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 8.007089614868164}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 11.007091522216797}, {""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 17.566993713378906}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 8.011981010437012}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 370.669677734375}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 15.378728866577148}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 5.98019552230835}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 19.7503662109375}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 10.324938774108887}]"
D30.4_13,duct,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002079,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic ductal cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,|C$RV678tQ,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,46527.0,5403,40305.0,5073,0.9999999999999999,ductal,0.994591214082675,ductal,Pancreas_L1,UBERON:0001264,AZ:0000397,pancreatic ductal cell,CL:0002079,skos:exactMatch,"[{""gene_id"": ""HGNC:542"", ""gene_label"": ""ANXA4"", ""ensembl_id"": ""ENSG00000196975"", ""mean_gene_expr_value"": 22.988889694213867}, {""gene_id"": ""HGNC:537"", ""gene_label"": ""ANXA2"", ""ensembl_id"": ""ENSG00000182718"", ""mean_gene_expr_value"": 20.630863189697266}, {""gene_id"": ""HGNC:1645"", ""gene_label"": ""CD24"", ""ensembl_id"": ""ENSG00000272398"", ""mean_gene_expr_value"": 32.71728515625}, {""gene_id"": ""HGNC:16841"", ""gene_label"": ""LITAF"", ""ensembl_id"": ""ENSG00000189067"", ""mean_gene_expr_value"": 3.9024689197540283}, {""gene_id"": ""HGNC:11881"", ""gene_label"": ""TMSB4X"", ""ensembl_id"": ""ENSG00000205542"", ""mean_gene_expr_value"": 24.49506187438965}, {""gene_id"": ""HGNC:1884"", ""gene_label"": ""CFTR"", ""ensembl_id"": ""ENSG00000001626"", ""mean_gene_expr_value"": 12.779011726379395}, {""gene_id"": ""HGNC:10488"", ""gene_label"": ""S100A11"", ""ensembl_id"": ""ENSG00000163191"", ""mean_gene_expr_value"": 6.717283725738525}, {""gene_id"": ""HGNC:1689"", ""gene_label"": ""CD59"", ""ensembl_id"": ""ENSG00000085063"", ""mean_gene_expr_value"": 14.89012336730957}, {""gene_id"": ""HGNC:598"", ""gene_label"": ""APLP2"", ""ensembl_id"": ""ENSG00000084234"", ""mean_gene_expr_value"": 6.902468681335449}, {""gene_id"": ""HGNC:799"", ""gene_label"": ""ATP1A1"", ""ensembl_id"": ""ENSG00000163399"", ""mean_gene_expr_value"": 9.655555725097656}]"
D30.4_14,delta,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000173,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic D cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,EjnvX{p3@C,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,99346.0,4447,96248.0,4167,1.0,delta,0.9971265136791728,delta,Pancreas_L1,UBERON:0001264,AZ:0000396,pancreatic D cell,CL:0000173,skos:exactMatch,"[{""gene_id"": ""HGNC:11329"", ""gene_label"": ""SST"", ""ensembl_id"": ""ENSG00000157005"", ""mean_gene_expr_value"": 551.1441040039062}, {""gene_id"": ""HGNC:23400"", ""gene_label"": ""SEC11C"", ""ensembl_id"": ""ENSG00000166562"", ""mean_gene_expr_value"": 19.76176643371582}, {""gene_id"": ""HGNC:5389"", ""gene_label"": ""IDS"", ""ensembl_id"": ""ENSG00000010404"", ""mean_gene_expr_value"": 11.114706039428711}, {""gene_id"": ""HGNC:12005"", ""gene_label"": ""TPD52"", ""ensembl_id"": ""ENSG00000076554"", ""mean_gene_expr_value"": 6.408823490142822}, {""gene_id"": ""HGNC:6554"", ""gene_label"": ""LEPR"", ""ensembl_id"": ""ENSG00000116678"", ""mean_gene_expr_value"": 2.8794119358062744}, {""gene_id"": ""HGNC:8743"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""ENSG00000175426"", ""mean_gene_expr_value"": 15.14411735534668}, {""gene_id"": ""HGNC:12513"", ""gene_label"": ""UCHL1"", ""ensembl_id"": ""ENSG00000154277"", ""mean_gene_expr_value"": 6.27647066116333}, {""gene_id"": ""HGNC:9922"", ""gene_label"": ""RBP4"", ""ensembl_id"": ""ENSG00000138207"", ""mean_gene_expr_value"": 61.23235321044922}, {""gene_id"": ""HGNC:4083"", ""gene_label"": ""GABRB3"", ""ensembl_id"": ""ENSG00000166206"", ""mean_gene_expr_value"": 3.114705801010132}, {""gene_id"": ""HGNC:6836"", ""gene_label"": ""MAP1B"", ""ensembl_id"": ""ENSG00000131711"", ""mean_gene_expr_value"": 7.614705562591553}]"
D30.4_15,beta,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,XttQA)hP2!,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,185877.0,8311,166279.0,7694,0.9925947907746044,beta,0.989826359027768,beta,Pancreas_L1,UBERON:0001264,AZ:0000399,type B pancreatic cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 241.3029327392578}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 8.007089614868164}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 11.007091522216797}, {""gene_id"": ""HGNC:10816"", ""gene_label"": ""SCG5"", ""ensembl_id"": ""ENSG00000166922"", ""mean_gene_expr_value"": 17.566993713378906}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 8.011981010437012}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 370.669677734375}, {""gene_id"": ""HGNC:8744"", ""gene_label"": ""PCSK2"", ""ensembl_id"": ""ENSG00000125851"", ""mean_gene_expr_value"": 15.378728866577148}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 5.98019552230835}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 19.7503662109375}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 10.324938774108887}]"
D30.4_16,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,o^@j5pU@nQ,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,87007.0,6214,79516.0,5824,1.0,ductal,1.0,ductal,Pancreas_L1,UBERON:0001264,AZ:0000397,pancreatic ductal cell,CL:0002079,skos:exactMatch,"[{""gene_id"": ""HGNC:542"", ""gene_label"": ""ANXA4"", ""ensembl_id"": ""ENSG00000196975"", ""mean_gene_expr_value"": 22.988889694213867}, {""gene_id"": ""HGNC:537"", ""gene_label"": ""ANXA2"", ""ensembl_id"": ""ENSG00000182718"", ""mean_gene_expr_value"": 20.630863189697266}, {""gene_id"": ""HGNC:1645"", ""gene_label"": ""CD24"", ""ensembl_id"": ""ENSG00000272398"", ""mean_gene_expr_value"": 32.71728515625}, {""gene_id"": ""HGNC:16841"", ""gene_label"": ""LITAF"", ""ensembl_id"": ""ENSG00000189067"", ""mean_gene_expr_value"": 3.9024689197540283}, {""gene_id"": ""HGNC:11881"", ""gene_label"": ""TMSB4X"", ""ensembl_id"": ""ENSG00000205542"", ""mean_gene_expr_value"": 24.49506187438965}, {""gene_id"": ""HGNC:1884"", ""gene_label"": ""CFTR"", ""ensembl_id"": ""ENSG00000001626"", ""mean_gene_expr_value"": 12.779011726379395}, {""gene_id"": ""HGNC:10488"", ""gene_label"": ""S100A11"", ""ensembl_id"": ""ENSG00000163191"", ""mean_gene_expr_value"": 6.717283725738525}, {""gene_id"": ""HGNC:1689"", ""gene_label"": ""CD59"", ""ensembl_id"": ""ENSG00000085063"", ""mean_gene_expr_value"": 14.89012336730957}, {""gene_id"": ""HGNC:598"", ""gene_label"": ""APLP2"", ""ensembl_id"": ""ENSG00000084234"", ""mean_gene_expr_value"": 6.902468681335449}, {""gene_id"": ""HGNC:799"", ""gene_label"": ""ATP1A1"", ""ensembl_id"": ""ENSG00000163399"", ""mean_gene_expr_value"": 9.655555725097656}]"
D30.4_17,delta,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000173,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic D cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,8JmagN2t+D,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,100152.0,4221,97186.0,3970,1.0000000000000002,delta,0.9973351592858121,delta,Pancreas_L1,UBERON:0001264,AZ:0000396,pancreatic D cell,CL:0000173,skos:exactMatch,"[{""gene_id"": ""HGNC:11329"", ""gene_label"": ""SST"", ""ensembl_id"": ""ENSG00000157005"", ""mean_gene_expr_value"": 551.1441040039062}, {""gene_id"": ""HGNC:23400"", ""gene_label"": ""SEC11C"", ""ensembl_id"": ""ENSG00000166562"", ""mean_gene_expr_value"": 19.76176643371582}, {""gene_id"": ""HGNC:5389"", ""gene_label"": ""IDS"", ""ensembl_id"": ""ENSG00000010404"", ""mean_gene_expr_value"": 11.114706039428711}, {""gene_id"": ""HGNC:12005"", ""gene_label"": ""TPD52"", ""ensembl_id"": ""ENSG00000076554"", ""mean_gene_expr_value"": 6.408823490142822}, {""gene_id"": ""HGNC:6554"", ""gene_label"": ""LEPR"", ""ensembl_id"": ""ENSG00000116678"", ""mean_gene_expr_value"": 2.8794119358062744}, {""gene_id"": ""HGNC:8743"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""ENSG00000175426"", ""mean_gene_expr_value"": 15.14411735534668}, {""gene_id"": ""HGNC:12513"", ""gene_label"": ""UCHL1"", ""ensembl_id"": ""ENSG00000154277"", ""mean_gene_expr_value"": 6.27647066116333}, {""gene_id"": ""HGNC:9922"", ""gene_label"": ""RBP4"", ""ensembl_id"": ""ENSG00000138207"", ""mean_gene_expr_value"": 61.23235321044922}, {""gene_id"": ""HGNC:4083"", ""gene_label"": ""GABRB3"", ""ensembl_id"": ""ENSG00000166206"", ""mean_gene_expr_value"": 3.114705801010132}, {""gene_id"": ""HGNC:6836"", ""gene_label"": ""MAP1B"", ""ensembl_id"": ""ENSG00000131711"", ""mean_gene_expr_value"": 7.614705562591553}]"
