,cellular_classification,sex_ontology_term_id,tissue_ontology_term_id,assay_ontology_term_id,disease_ontology_term_id,cell_type_ontology_term_id,self_reported_ethnicity_ontology_term_id,development_stage_ontology_term_id,organism_ontology_term_id,is_primary_data,donor_id,suspension_type,tissue_type,cell_type,assay,disease,organism,sex,tissue,self_reported_ethnicity,development_stage,observation_joinid,source,orig.ident,nCount_RNA,nFeature_RNA,nCount_refAssay,nFeature_refAssay,predicted.annotation.l1.score,predicted.annotation.l1,mapping.score,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D29.4_30,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,kn+Pa;{kzX,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,23831.0,2721,21129.0,2546,0.9999999999999999,alpha,0.8443637537078323,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.31393051147461}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 154.71194458007812}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 349.43829345703125}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 6.903482913970947}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 13.206966400146484}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 1.7840795516967773}, {""gene_id"": ""HGNC:11476"", ""gene_label"": ""SURF4"", ""ensembl_id"": ""ENSG00000148248"", ""mean_gene_expr_value"": 4.82636833190918}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 6.749253749847412}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 16.88855743408203}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.3910447359085083}]"
D29.4_31,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,@iWa5ZM;LU,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,15268.0,2946,13582.0,2764,1.0000000000000004,beta,0.9831614241785274,beta,Pancreas_L1,UBERON:0001264,AZ:0000399,type B pancreatic cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.31393051147461}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 154.71194458007812}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 349.43829345703125}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 6.903482913970947}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 13.206966400146484}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 1.7840795516967773}, {""gene_id"": ""HGNC:11476"", ""gene_label"": ""SURF4"", ""ensembl_id"": ""ENSG00000148248"", ""mean_gene_expr_value"": 4.82636833190918}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 6.749253749847412}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 16.88855743408203}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.3910447359085083}]"
D29.4_33,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,pX*GcWr2tz,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,40157.0,3186,37475.0,2984,1.0000000000000004,alpha,0.9904242759265373,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.31393051147461}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 154.71194458007812}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 349.43829345703125}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 6.903482913970947}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 13.206966400146484}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 1.7840795516967773}, {""gene_id"": ""HGNC:11476"", ""gene_label"": ""SURF4"", ""ensembl_id"": ""ENSG00000148248"", ""mean_gene_expr_value"": 4.82636833190918}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 6.749253749847412}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 16.88855743408203}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.3910447359085083}]"
D29.4_34,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,l7y+UU~Ho@,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,38817.0,3469,36295.0,3240,1.0,alpha,0.9725169918422815,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.31393051147461}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 154.71194458007812}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 349.43829345703125}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 6.903482913970947}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 13.206966400146484}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 1.7840795516967773}, {""gene_id"": ""HGNC:11476"", ""gene_label"": ""SURF4"", ""ensembl_id"": ""ENSG00000148248"", ""mean_gene_expr_value"": 4.82636833190918}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 6.749253749847412}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 16.88855743408203}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.3910447359085083}]"
D29.4_35,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,t#%?z2@ThO,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,29402.0,3142,26466.0,2943,1.0000000000000007,alpha,0.8361285340807167,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.31393051147461}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 154.71194458007812}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 349.43829345703125}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 6.903482913970947}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 13.206966400146484}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 1.7840795516967773}, {""gene_id"": ""HGNC:11476"", ""gene_label"": ""SURF4"", ""ensembl_id"": ""ENSG00000148248"", ""mean_gene_expr_value"": 4.82636833190918}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 6.749253749847412}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 16.88855743408203}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.3910447359085083}]"
D29.4_38,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,CtZ&V>vjZw,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,38732.0,3473,36059.0,3248,1.0,alpha,0.9602870374929123,alpha,Pancreas_L1,UBERON:0001264,AZ:0000400,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.31393051147461}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 154.71194458007812}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 349.43829345703125}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 6.903482913970947}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 13.206966400146484}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 1.7840795516967773}, {""gene_id"": ""HGNC:11476"", ""gene_label"": ""SURF4"", ""ensembl_id"": ""ENSG00000148248"", ""mean_gene_expr_value"": 4.82636833190918}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 6.749253749847412}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 16.88855743408203}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.3910447359085083}]"
D29.4_39,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,D25+45Qt|@,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,32733.0,3983,28986.0,3727,1.0000000000000002,beta,0.9888485453271803,beta,Pancreas_L1,UBERON:0001264,AZ:0000399,type B pancreatic cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.31393051147461}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 154.71194458007812}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 349.43829345703125}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 6.903482913970947}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 13.206966400146484}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 1.7840795516967773}, {""gene_id"": ""HGNC:11476"", ""gene_label"": ""SURF4"", ""ensembl_id"": ""ENSG00000148248"", ""mean_gene_expr_value"": 4.82636833190918}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 6.749253749847412}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 16.88855743408203}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.3910447359085083}]"
D29.4_41,delta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000173,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic D cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,q$uBFkk#K2,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,107988.0,4189,104628.0,3924,1.0,delta,0.9999443558992912,delta,Pancreas_L1,UBERON:0001264,AZ:0000396,pancreatic D cell,CL:0000173,skos:exactMatch,"[{""gene_id"": ""HGNC:11329"", ""gene_label"": ""SST"", ""ensembl_id"": ""ENSG00000157005"", ""mean_gene_expr_value"": 828.4561767578125}, {""gene_id"": ""HGNC:23400"", ""gene_label"": ""SEC11C"", ""ensembl_id"": ""ENSG00000166562"", ""mean_gene_expr_value"": 13.40137004852295}, {""gene_id"": ""HGNC:6554"", ""gene_label"": ""LEPR"", ""ensembl_id"": ""ENSG00000116678"", ""mean_gene_expr_value"": 2.675342559814453}, {""gene_id"": ""HGNC:4901"", ""gene_label"": ""HHEX"", ""ensembl_id"": ""ENSG00000152804"", ""mean_gene_expr_value"": 2.250684976577759}, {""gene_id"": ""HGNC:4083"", ""gene_label"": ""GABRB3"", ""ensembl_id"": ""ENSG00000166206"", ""mean_gene_expr_value"": 2.5520548820495605}, {""gene_id"": ""HGNC:6132"", ""gene_label"": ""ISL1"", ""ensembl_id"": ""ENSG00000016082"", ""mean_gene_expr_value"": 6.332877159118652}, {""gene_id"": ""HGNC:12005"", ""gene_label"": ""TPD52"", ""ensembl_id"": ""ENSG00000076554"", ""mean_gene_expr_value"": 6.4835615158081055}, {""gene_id"": ""HGNC:12568"", ""gene_label"": ""UNC5B"", ""ensembl_id"": ""ENSG00000107731"", ""mean_gene_expr_value"": 2.045205593109131}, {""gene_id"": ""HGNC:29944"", ""gene_label"": ""TENM3"", ""ensembl_id"": ""ENSG00000218336"", ""mean_gene_expr_value"": 1.7438358068466187}, {""gene_id"": ""HGNC:9922"", ""gene_label"": ""RBP4"", ""ensembl_id"": ""ENSG00000138207"", ""mean_gene_expr_value"": 35.03150939941406}]"
D29.4_42,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,F^YiTfd)`_,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,28572.0,3922,24974.0,3661,0.9999999999999999,beta,0.9793091870843459,beta,Pancreas_L1,UBERON:0001264,AZ:0000399,type B pancreatic cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.31393051147461}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 154.71194458007812}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 349.43829345703125}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 6.903482913970947}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 13.206966400146484}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 1.7840795516967773}, {""gene_id"": ""HGNC:11476"", ""gene_label"": ""SURF4"", ""ensembl_id"": ""ENSG00000148248"", ""mean_gene_expr_value"": 4.82636833190918}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 6.749253749847412}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 16.88855743408203}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.3910447359085083}]"
D29.4_43,delta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000173,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic D cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,<naAws`Dnf,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,186660.0,4289,182529.0,4017,1.0000000000000004,delta,0.9988306707823672,delta,Pancreas_L1,UBERON:0001264,AZ:0000396,pancreatic D cell,CL:0000173,skos:exactMatch,"[{""gene_id"": ""HGNC:11329"", ""gene_label"": ""SST"", ""ensembl_id"": ""ENSG00000157005"", ""mean_gene_expr_value"": 828.4561767578125}, {""gene_id"": ""HGNC:23400"", ""gene_label"": ""SEC11C"", ""ensembl_id"": ""ENSG00000166562"", ""mean_gene_expr_value"": 13.40137004852295}, {""gene_id"": ""HGNC:6554"", ""gene_label"": ""LEPR"", ""ensembl_id"": ""ENSG00000116678"", ""mean_gene_expr_value"": 2.675342559814453}, {""gene_id"": ""HGNC:4901"", ""gene_label"": ""HHEX"", ""ensembl_id"": ""ENSG00000152804"", ""mean_gene_expr_value"": 2.250684976577759}, {""gene_id"": ""HGNC:4083"", ""gene_label"": ""GABRB3"", ""ensembl_id"": ""ENSG00000166206"", ""mean_gene_expr_value"": 2.5520548820495605}, {""gene_id"": ""HGNC:6132"", ""gene_label"": ""ISL1"", ""ensembl_id"": ""ENSG00000016082"", ""mean_gene_expr_value"": 6.332877159118652}, {""gene_id"": ""HGNC:12005"", ""gene_label"": ""TPD52"", ""ensembl_id"": ""ENSG00000076554"", ""mean_gene_expr_value"": 6.4835615158081055}, {""gene_id"": ""HGNC:12568"", ""gene_label"": ""UNC5B"", ""ensembl_id"": ""ENSG00000107731"", ""mean_gene_expr_value"": 2.045205593109131}, {""gene_id"": ""HGNC:29944"", ""gene_label"": ""TENM3"", ""ensembl_id"": ""ENSG00000218336"", ""mean_gene_expr_value"": 1.7438358068466187}, {""gene_id"": ""HGNC:9922"", ""gene_label"": ""RBP4"", ""ensembl_id"": ""ENSG00000138207"", ""mean_gene_expr_value"": 35.03150939941406}]"
D29.4_44,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,FpfJpa1enp,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,25837.0,3888,22873.0,3638,1.0000000000000002,beta,0.9932985426391581,beta,Pancreas_L1,UBERON:0001264,AZ:0000399,type B pancreatic cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 9.31393051147461}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 154.71194458007812}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 349.43829345703125}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 6.903482913970947}, {""gene_id"": ""HGNC:20303"", ""gene_label"": ""SLC30A8"", ""ensembl_id"": ""ENSG00000164756"", ""mean_gene_expr_value"": 13.206966400146484}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 1.7840795516967773}, {""gene_id"": ""HGNC:11476"", ""gene_label"": ""SURF4"", ""ensembl_id"": ""ENSG00000148248"", ""mean_gene_expr_value"": 4.82636833190918}, {""gene_id"": ""HGNC:28906"", ""gene_label"": ""G6PC2"", ""ensembl_id"": ""ENSG00000152254"", ""mean_gene_expr_value"": 6.749253749847412}, {""gene_id"": ""HGNC:1929"", ""gene_label"": ""CHGA"", ""ensembl_id"": ""ENSG00000100604"", ""mean_gene_expr_value"": 16.88855743408203}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.3910447359085083}]"
D29.4_45,duct,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002079,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic ductal cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,0_no962kwi,cbaf2a53-1185-4056-a1e2-9fe26128eda5,3,59106.0,5563,51857.0,5220,0.9999999999999997,ductal,0.9994433267100624,ductal,Pancreas_L1,UBERON:0001264,AZ:0000397,pancreatic ductal cell,CL:0002079,skos:exactMatch,"[{""gene_id"": ""HGNC:1874"", ""gene_label"": ""CFL1"", ""ensembl_id"": ""ENSG00000172757"", ""mean_gene_expr_value"": 13.699999809265137}, {""gene_id"": ""HGNC:1689"", ""gene_label"": ""CD59"", ""ensembl_id"": ""ENSG00000085063"", ""mean_gene_expr_value"": 16.55000114440918}, {""gene_id"": ""HGNC:537"", ""gene_label"": ""ANXA2"", ""ensembl_id"": ""ENSG00000182718"", ""mean_gene_expr_value"": 34.45000076293945}, {""gene_id"": ""HGNC:7687"", ""gene_label"": ""NDUFA4"", ""ensembl_id"": ""ENSG00000189043"", ""mean_gene_expr_value"": 5.449999809265137}, {""gene_id"": ""HGNC:8881"", ""gene_label"": ""PFN1"", ""ensembl_id"": ""ENSG00000108518"", ""mean_gene_expr_value"": 5.949999809265137}, {""gene_id"": ""HGNC:11881"", ""gene_label"": ""TMSB4X"", ""ensembl_id"": ""ENSG00000205542"", ""mean_gene_expr_value"": 20.049999237060547}, {""gene_id"": ""HGNC:1645"", ""gene_label"": ""CD24"", ""ensembl_id"": ""ENSG00000272398"", ""mean_gene_expr_value"": 21.349998474121094}, {""gene_id"": ""HGNC:29827"", ""gene_label"": ""MYL12B"", ""ensembl_id"": ""ENSG00000118680"", ""mean_gene_expr_value"": 7.849999904632568}, {""gene_id"": ""HGNC:10488"", ""gene_label"": ""S100A11"", ""ensembl_id"": ""ENSG00000163191"", ""mean_gene_expr_value"": 11.600000381469727}, {""gene_id"": ""HGNC:12855"", ""gene_label"": ""YWHAZ"", ""ensembl_id"": ""ENSG00000164924"", ""mean_gene_expr_value"": 8.25}]"
